	video_id	title	channel_title	category_id	category	publish_time	tags	views	likes	dislikes	comment_count	description
195	Xk-zw-qxry4	119 구급대원 “길 터준 오토바이 의인 찾습니다” / KBS뉴스(News)	KBS News	25	News & Politics	2017-05-22T13:43:19.000Z	구급차|구급차소리|구급차 사이렌|구급차 길터준 오토바이|구급차 길터주기|오토바이|오토바이 의인|구급차 오토바이|길터준 오토바이|KBS|뉴스|뉴스9	2096260	12562	407	1961	"앵커 멘트

응급환자를 옮기던 119 구급차가  꽉 막힌 도로에서 애만 태우고 있었는데, 한 오토바이 운전자가 나타나 길을 터준 뒤 홀연히 사라졌습니다. 

  덕분에 환자를 무사히 이송한   119 구급대원들이  고마움을 전하고 싶다며  이 오토바이 운전자를 찾고 있습니다.

 이연경 기자입니다.

 리포트

 나들이 차량이 몰린 국도!

 119 구급차가 속도를 내지 못하고 있습니다.

 차에 탄 환자는 교통사고로 복강 내 출혈이 의심되는  70대!

 빨리 병원으로 옮겨야 합니다.

 인터뷰  김소완(부여소방서 홍산안전센터 구급대원) :  ""저희가 빠르게 이송을 해야 하는데 차량들이 많다 보니까 그렇게 하지 못해서 많이 안타까웠고, 또 뒤에 타고 계신 환자분이 걱정스러워서….""

 애만 태우고 있을 때 갑자기 오토바이 한 대가 나타나더니  앞으로 달려 나갑니다.

 앞을 가로막은 차마다  일일이 손짓해가며 양보를 유도합니다.

 구급차도 조금씩 속도를 내기 시작합니다.

 이 오토바이는  구급차가 병원에 도착할 때까지  30km가 넘는 구간을 앞서가며 길을 터주고는 홀연히 사라졌습니다.

 구급대원들이 얼굴도 이름도 모르는 이 오토바이 운전자를 찾아 나섰습니다.

 고맙다는 인사라도 건네기 위해섭니다. 

 인터뷰 황은익(부여소방서 홍산안전센터장) :  ""(오토바이 운전자는) 한 사람을, 생명을 구했기 때문에 천사라고 말씀을 드려도 과찬이 아니겠습니다.""

 당시 구급차에 타고 있던  환자는 늦지 않게 병원에 도착한 덕분에  치료를 받고 무사히 퇴원했습니다.

 KBS 뉴스 이연경입니다.

#오토바이 #의인 #구급차"
196	t-yH0NzAPIg	원팬 알리오 에 올리오!	국가비 GabieKook	24	Entertainment	2018-04-05T11:37:30.000Z	one pan|원팬|원팬 레시피|원팬 파스타|알리오 올리오|원팬 스파게티|국가비 원팬|국가비|조가비|국가비 조쉬|one pan meal|one pan pasta|one pan spaghetti|aglio e olio|aglio e olio one pan|one skillet aglio e oiio|aglio olio|aglio olio e peperoncino|gabiekook|gabie kook recipe	1393826	25747	507	1137	"이거보다 더 쉬워질 수 없어요 ㅜㅜㅋㅋ이미 초간단한 레시피인데 원팬이여서 제일 최고 간단한 레시피입니다!

*레시피*(딱 2인분...좀 모자르다 싶을 수 있음 ...3-4명이서 나눠 먹음 싸워요)
마늘 8-10알 
올리브유 6큰술
스파게티면 180g
물400ml
페페론치노 가루 2꼬집
--취향대로 추가하는 twist--
파마산 치즈 간거 1-2큰술
건파슬리나 생파슬리
*레몬 아주아주 약간 
or
**도전해보세요: 멸치액젓 2방울**
________________________________________________________________
✮구독!!!: https://www.youtube.com/gabiekook
✮인스타: https://www.instagram.com/gabiekook"
197	2G8fAKHtrPY	[보니하니 웹드라마 멍냥꽁냥] EP.07 7화, 어떻개 고백하냥?	EBS 키즈	1	Film & Animation	2018-07-19T10:00:00.000Z	EBS|EBSkids|EBS 유아|어린이|유아|교육|애니메이션|멍냥꽁냥7화	717147	5721	241	1009	"강아지가 고양이에게 고백하는 영상.avi

너무너무 퀴여워~~~

서로의 비밀을 알게 된 택현과 유안

둘은 더욱 가까워지는데..

본방송 매주 목요일, 저녁6시 EBS1'보니하니 본방송'과

'EBSkids 유튜브'를 통해 만나 볼수있어요!

[보니하니 웹드라마 멍냥꽁냥]EP07. 어떻개 고백하냥?

#강아지고양이_썸타는_드라마#보니하니#웹드라마#멍냥꽁냥#어떻개고백하냥#정택현#김유안#EBS#매주목요일#본방사수

유튜브 http://www.youtube.com/channel/UCYKN4QqEZY1NQjFoeKyG8wg

인스타그램 https://www.instagram.com/bonihani.official/"
198	rXM3vorpAQ0	[속보] 샤이니 종현, 청담동에서 숨진 채 발견 / YTN	YTN NEWS	25	News & Politics	2017-12-18T10:42:43.000Z	YTN|뉴스|사회|SHINee|Jonghyun|Jonghyun suicide|SHINee dies|Jonghyun suicide note	233862	711	83	797	"[앵커] 
유명 아이돌 그룹 샤이니 김종혁 씨가 조금 전 숨진 채 발견됐다는 소식입니다.

경찰은 정확한 사망 원인을 파악하고 있습니다. 취재기자 연결합니다. 김현아 기자! 

자세한 소식 전해 주시죠. 

[기자]
유명 아이돌 그룹 샤이니의 멤버 김종현 씨가 숨진 채 발견됐습니다.

김종현 씨가 발견된 건 오후 6시 10분쯤입니다.

서울 청담동의 오피스텔, 레지던스로 확인되고 있는데. 이곳에서 연탄불을 피워놓은 채 발견됐습니다.

발견 당시 김 씨는 이미 심정지 상태로 확인됐는데요.

발견과 동시에 심폐소생술을 하며 건국대 병원으로 이송됐지만 결국 숨졌습니다.

김 씨는 오늘 오후 4시 40분쯤 친누나가 실종신고를 낸 상태였습니다.

앞서 김종현 씨는 발견된 레지던스에 2박으로 예약을 했는데요.

누나에게 4시 42분쯤 자살을 암시하는 문자를 보냈고 누나가 경찰에 바로 실종신고를 했습니다.

이어 저녁 6시 10분쯤 숨진 채 발견됐는데요.

현재까지 유서는 발견되지 않았고 누나에게 보낸 문자가 전부라고 경찰은 밝혔습니다.

경찰은 관계자들을 상대로 정확한 경위를 파악하고 있습니다.

다시 한 번 전해드리겠습니다.

유명 아이돌그룹 샤이니의 멤버 김종현 씨가 숨진 채 발견됐습니다.

오후 6시 10분쯤 서울 청담동의 레지던스에서 연탄불을 피워놓은 채 숨진 채 발견됐습니다.

발견 당시 이미 심정지 상태였는데요.

건국대병원으로 이송됐지만 최종적으로 숨진 것으로 확인됐습니다.

앞서 김 씨는 오늘 오후 4시 40분쯤에 친누나에게 자살을 암시하는 듯한 문자를 보냈습니다.

이어 누나가 경찰에 바로 실종신고를 냈는데 저녁 6시 10분쯤 결국 숨진 채 발견됐습니다.

자세한 내용은 들어오는 대로 다시 전해드리겠습니다.

지금까지 YTN 김현아입니다.

▶ 기사 원문 : http://www.ytn.co.kr/_ln/0103_201712181927596922
▶ 제보 안내 : http://goo.gl/gEvsAL, 모바일앱, 8585@ytn.co.kr, #2424

▣ YTN 유튜브 채널 구독 : http://goo.gl/Ytb5SZ

[ 한국 뉴스 채널 와이티엔 / Korea News Channel YTN ]"
199	AZdo4h5HUj4	Idol Weekly Interview with NU’EST W [KBS World Idol Show K-rush2 / 2017.10.27]	KBS World TV	24	Entertainment	2017-10-30T03:55:33.000Z	KBS|KBSWorld|Korea|실시간|인기|동영상|한국|엔터테인먼트|Entertainment|English|subtitle|TV|Full|HD|영어자막|자막|드라마|예능|버라이어티|Variety|Drama|Idol|Celebrity|연예인|Star|introduction|news|sports|tv show|show|trailer|entertainment|hot|연예|핫뉴스|뉴스|star|배우|Girl|boy|group|band|actor|Weekly|Magazine|REDVELVET|WENDY|소식|가수|인터뷰|interview|아이돌|NUEST W|NU'EST|NU'EST interview|NUEST Krush|nuest k-rush|BAEKHO|JR|Jonghyun|REN|Dongho|ARon|아론|백호|종현|렌|동호	228640	8919	38	386	"\Subscribe KBS World Official YouTube: http://www.youtube.com/kbsworld
------------------------------------------------
KBS World is a TV channel for international audiences provided by KBS, the flagship public service broadcaster in Korea. Enjoy Korea's latest and the most popular K-Drama, K-Pop, K-Entertainment & K-Documentary with multilingual subtitles by subscribing KBS World official YouTube.
------------------------------------------------
대한민국 대표 해외채널 KBS World를 유튜브에서 만나세요. KBS World는 전세계 시청자에게 재미있고 유익한 한류 콘텐츠를 멀티 자막과 함께 제공하는 No.1 한류 채널입니다. KBS World 유튜브 채널을 구독하고 최신 드라마, K-Pop, 예능, 다큐멘터리 정보를 받아보세요. 
------------------------------------------------
[Visit KBS World Official Pages]
Homepage: http://www.kbsworld.co.kr 
Facebook: http://www.facebook.com/kbsworld
Twitter: http://twitter.com/kbsworldtv 
Instagram: @kbsworldtv
Line: @kbsworld_asia
KakaoTalk: @kbs_world (http://plus.kakao.com/friend/@kbs_world)
Google+: http://plus.google.com/+kbsworldtv

[Download KBS World Application] 
■ IOS Download : http://apple.co/1NktctW 
■ Android Download : http://bit.ly/1NOZFKr"
200	0LMlcr_XS68	용돈이 적다고 이혼하자는 아내.. 제정신인가요??	도방장	24	Entertainment	2018-09-11T14:40:03.000Z	카카오톡썰|카톡썰|사이다썰|참교육썰|역관광썰|무개념|사이다|아내 역관광|골빈 아내	429757	676	150	426	"안녕하세요 도방장입니다! 구독하시면 더 재밌는 영상 보실 수 있어요.
영상은 소중한 제보로 이루어집니다
gonpft@gmail.com으로 제보해 주시면 감사하겠습니다."
201	7xQZyhsYafY	[영화걸작선] 외전 - 구해져야 하는 남자, 맷 데이먼	거의없다	1	Film & Animation	2017-03-27T07:07:51.000Z	데마시안|demasian|거의없다|없다|걸작선|망한영화|영화걸작선|무비|리뷰|한국영화|해외영화|movie|review|트레일러|trailer|스포|욕설|망작|맷 데이먼|라이언 일병 구하기|디파티드|굿 윌 헌팅|본 얼티메이텀|본 아이덴티티|본 슈프리머시|마션|인터스텔라|그린 존|캐치 미 이프 유 캔|캐스트 어웨이|분노의 질주|블랙 호크 다운|오션스 일레븐|킹 메이커|토르 다크 월드|어벤져스|굿모닝 베트남|죽은 시인의 사회|판타스틱4|고무닦이|캡틴 아메리카|윈터솔져|제이슨 본|컨테이젼|아이언맨|다크나이트 라이즈|배트맨 대 슈퍼맨|이블데드|그레이트 월|배우 개그|영화리뷰	261810	3488	121	384	"미국 대통령의 3대 의무 중 하나, 맷 데이먼 구하기!
맷 데이먼은 언제쯤 이 지옥 같은 연결고리에서 벗어날 수 있을까요?
▼▼▼▼▼ 더보기! ▼▼▼▼▼ 

*프로그램 정보*
업데이트: 매주 금요일
프로그램 홈페이지: http://www.demasian.com/tv/6207"
202	ZDyEERuK31Y	How to Train Your Dragon (2010) - Learning To Fly Scene (5/10) | Movieclips	Movieclips	1	Film & Animation	2018-10-16T17:29:02.000Z	how to train your dragon film|how to train your dragon scene|how to train your dragon clip|how to train your dragon 2|how to train your dragon hiccup|how to train your dragon test drive|how to train your dragon scene ending|how to train your dragon toothless saves hiccup|how to train your dragon ending scene|how to train your dragon hiccup meets toothless|how to train your dragon 3|how to train your dragon training toothless|toothless|hiccup|httyd|dragon|astrid	2828299	13618	422	635	"How to Train Your Dragon - Learning To Fly: Hiccup (Jay Baruchel) and Toothless practice flying using Toothless' new prosthetic fin.
BUY THE MOVIE: https://www.fandangonow.com/details/movie/how-to-train-your-dragon-2010/1MV231f34552616bda1d89960e9e9b95285?cmp=Movieclips_YT_Description


Watch the best How to Train Your Dragon scenes & clips:
https://www.youtube.com/playlist?list=PLZbXA4lyCtqq7n00S9RXbFvAfbqAuZPRu

FILM DESCRIPTION:
Hiccup (Jay Baruchel) is a Norse teenager from the island of Berk, where fighting dragons is a way of life. His progressive views and weird sense of humor make him a misfit, despite the fact that his father (Gerard Butler) is chief of the clan. Tossed into dragon-fighting school, he endeavors to prove himself as a true Viking, but when he befriends an injured dragon he names Toothless, he has the chance to plot a new course for his people's future.

CREDITS:
TM & © Dreamworks Animation (2010)
Cast: Jay Baruchel
Director: Chris Sanders, Dean DeBlois
Screewriter: Chris Sanders, Dean DeBlois

Watch More:
► Fresh New Clips: http://bit.ly/2taDWqW
► Classic Trailers: http://bit.ly/2qTCxHF
► Hot New Trailers: http://bit.ly/2qThrsF
► Clips From Movies Coming Soon: http://bit.ly/2FrP8VL
► Indie Movie Clips: http://bit.ly/2qTZMRE
► Deleted Scenes: http://bit.ly/2ARbLPJ
► Bloopers: http://bit.ly/2qYmBnc
► Celebrity Interviews: http://bit.ly/2D4tzw4

Fuel Your Movie Obsession: 
► Subscribe to MOVIECLIPS: http://bit.ly/2CZa490
► Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV
► Like us on FACEBOOK: http://bit.ly/2DikvkY
► Follow us on TWITTER: http://bit.ly/2mgkaHb
► Follow us on INSTAGRAM: http://bit.ly/2mg0VNU

The MOVIECLIPS channel is the largest collection of licensed movie clips on the web. Here you will find unforgettable moments, scenes, and lines from all your favorite films. Made by movie fans, for movie fans."
203	zF132BlAyVo	이게 걔가쓴다는 그거?! 스킨푸드 역주행템(리뉴얼.ver)을 털어보았다! [블랙라벨:브랜드방어전] feat.스킨푸드	뷰티학개론 Beautiology	26	Howto & Style	2017-11-03T12:00:06.000Z	스킨푸드|메이크업|cosmetic|essence|rich|꿀피부|프로폴리스|프로폴리스 인리치 에센스|로얄허니|skin food|에센스|레나|정단비|삐이이|유화이|블랙라벨|Blacklabel|블라인드테스트|포니|뷰티유튜버|beauty|리뉴얼|신상|후기|yt:cc=on	143967	1232	122	190	"푸드로 예뻐지세요!
스킨푸드 프로폴리스 인리치 에센스 리뉴얼템 파헤치기!

레나 & 유화이 & 정단비도 즐겨쓴다는
역대급 FW 에센스!
(feat.브방전최대위기?)"
204	4y1Kro31Mio	나를 상처입히는 건 내 자유 아닌가요 l 남겨진 도시	씨리얼	25	News & Politics	2018-12-19T08:30:00.000Z	자살유가족|자해|자살률|자살|김보통|웹툰작가|아만자|자살예방|살기싫다|대박자|wktkfwlrwjsdp	122856	3526	32	684	"많은 사람이 자살로 떠나는 나라, 한국.

개인이 자살을 선택하는 이유는 저마다 다양하고
심리적 요인, 사회경제적 요인이 복합적으로 작용한다고는 하지만
그래도 왜 하필 다른 나라보다 월등하게 자살률이 높은 걸까요.
혹시 짐작이 가시나요?

씨리얼은 웹툰 작가, 교수, 시민, 심리상담사 등
계속해서 ‘자살하지 않는 사회’를 말하는 사람들 아홉을 만났습니다.

그들에게 자살에 대한 아홉 가지 질문을 던지고
죽음보다 삶을 말하는 이유를 들었습니다.

관심있는 질문이 있다면 좌표를 찍어보세요.

[00:36] 우리나라 자살, 많이 심각한가요?
[01:31] 자살률 OECD 2위로 내려갔다는데 나아지는 거 아닌가요?
[02:22] 대체 어디서부터 잘못된 건가요
[03:26] 나를 상처입히는 건 내 자유 아닌가요?
[04:08] 왜 살아야 하나요
[05:05] 나라도 나를 아껴주고 싶은데, 어떻게 하면 그게 될까요?
[06:39] 자살예방이란 게 가능한 건가요?
[08:37] 돈을 쓰기만 하면 예방이 되나요?
[10:53] 우리는 각자 위치에서 무엇을 할 수 있나요

남겨진 도시에 사는 우리.
우리에게 남겨진 과제는 무엇일까요.

남겨진 시리즈, 3부작으로 마칩니다.

— 

씨리즌의, 씨리즌에 의한, 씨리즌을 위한
씨리얼 '구독'하고! 더 많은 곳에서도 퍼묵퍼묵🥣 

인스타그램: https://www.instagram.com/creal.official
페이스북: https://www.facebook.com/creal20"
